timestamp,aluminium_aerosol(kg),aluminium_can(kg),aluminium_other(kg),battery(kg),book(kg),bottlecap(kg),card_corrugated(kg),card_greyboard(kg),coffeecuplid(kg),composite_cup_drink(kg),composite_cup_food(kg),container_clear(kg),container_fragment_black(kg),container_fragment_coloured(kg),container_fragment_white(kg),container_lid_black(kg),container_lid_coloured(kg),container_lid_white(kg),container_pot_black(kg),container_pot_coloured_food(kg),container_pot_coloured_nonfood(kg),container_pot_white_circle(kg),container_pot_white_rectangle(kg),container_tray_black(kg),container_tray_coloured_matte(kg),container_tray_coloured_shiny(kg),container_tray_white(kg),container_tub_black(kg),container_tub_coloured(kg),container_tub_white_dairyspread(kg),container_tub_white_other(kg),fabric(kg),facemask(kg),fibre_mixed(kg),film_black(kg),film_bottlelabel(kg),film_bubblewrap(kg),film_clear(kg),film_clear_printed(kg),film_coloured(kg),film_coloured_printed(kg),film_filledbag(kg),film_metallised(kg),fine(kg),generalwaste(kg),glass_bottle_brown(kg),glass_bottle_clear(kg),glass_bottle_green(kg),glass_cullet_brown(kg),glass_cullet_clear(kg),glass_cullet_green(kg),glass_other(kg),hdpe_bottle_coloured_food(kg),hdpe_bottle_coloured_nonfood(kg),hdpe_bottle_natural_food(kg),hdpe_bottle_natural_nonfood(kg),magazine(kg),magazine(kg),metal_other(kg),newspaper_complete(kg),newspaper_sheet(kg),paper_glossygraphic_coloured(kg),paper_kraft_brown(kg),paper_office_coloured(kg),paper_office_white(kg),paper_other(kg),paper_tissue_blue(kg),paper_tissue_white(kg),pet_bottle_brown_food(kg),pet_bottle_clear_food(kg),pet_bottle_clear_food_covered(kg),pet_bottle_clear_nonfood(kg),pet_bottle_clear_nonfood_covered(kg),pet_bottle_coloured_nonfood(kg),pet_bottle_darkblue_food(kg),pet_bottle_green_food(kg),pet_bottle_lightblue_food(kg),pet_bottle_othercolour_food(kg),pet_bottle_white_food(kg),plastic_bottle_black(kg),plastic_bottle_coloured_yoghurt(kg),plastic_bottle_natural_yoghurt(kg),plastic_other(kg),plastic_other_black(kg),ps_styrofoam(kg),sanitary(kg),steel_can(kg),tetrapak_carton(kg),tetrapak_carton(kg),weee(kg),wipe
2024-09-19 14:00,0,23.198,38.23,0,0.960000000000001,10.467,3.8223,155.69,0.333,8.73000000000002,1.94,290.64,2.816,5.216,14.61,1.072,7.71199999999999,18.372,2.576,3.2,2.48,80.8780000000001,0.492,21.184,4.96,1.68,30.708,0,0.319999999999999,1.152,0.372,11.52,0,0.33257,8.54599999999999,16.991,1.3581,-158.44,104.06,57.083,147.59,23.5,13.022,0.05583,102.06,0,0,0,0,6.58159999999999,0,0,10.32,37.395,1.32,10.71,0.1,0.1,4.64,0,0.07662,0.35844,2.0352,0.35668,9.176,0,0,1.6233,0,114.25,13.275,14.471,10.35,16.182,13.225,15.9,23.35,0,24.95,13.74,1,0.264,138.98,31.13,150.71,45,13.394,9.45000000000002,9.45000000000002,8.5,0.16661
2024-09-19 15:00,0,25.172,43.42,0,3.52,15.078,7.09569999999999,168.17,0.258,11.03,2.59999999999999,359.09,2.392,5.184,12,0.848000000000001,8.11200000000001,18.492,2.416,3.536,2.672,79.6199999999999,0.564,25.824,5.904,2.064,36.444,0,0.384,1.104,0.456,12.66,0,1.85648,11.431,28.711,3.0823,-217.92,142.88,79.343,191.88,18,13.49,0.05132,104.04,0,0,0,0,7.31780000000001,0,0,13.05,57.0600000000001,1.77,12.012,1.8,1.8,4.48,0,0.13407,0.42621,2.1821,0.45999,9.017,0,0,1.7069,0,146.77,14.6,16.907,11.3,20.648,13.025,27.275,30.15,0,32.45,15.18,1.088,0.272,147.02,30.12,181.91,64.5999999999999,14.8,15.47,15.47,10.75,0.12009
2024-09-19 16:00,0,33.698,54.84,0,1.52,35.013,6.5711,214.19,0.279,10.03,2,350.24,3.04,6.096,14.73,0.639999999999999,7.29599999999999,18.924,2.016,3.136,2.48,86.3200000000002,0.252000000000001,22.688,5.232,2.112,41.796,0,0.608,1.26,0.408,9.72,0,0.598749999999999,9.56699999999998,62.075,3.4329,-227.4,154.79,83.603,200.05,18,15.118,0.07594,121.86,0,0,0,0,11.5672,0,0,15.48,48.9599999999999,3.33,11.34,1.5,1.5,5.58,0,0.08341,0.43554,2.1549,0.20797,6.65199999999999,0,0,1.6314,0,186.35,13.675,17.342,14.025,23.954,17.5,31.7,40.375,0,35.75,14.5,0.919999999999998,0.224,190.17,32.13,173.26,53,18.944,18.445,18.445,7.75,0.08901
2024-09-19 17:00,0,16.996,27.48,0,1.76,9.41999999999999,8.0925,149.68,0.21,5.60999999999999,1.48,256.650000000001,1.256,4.112,10.8,0.32,6.32000000000001,13.968,1.248,2.384,1.6,62.05,0.456,11.408,4.19200000000001,1.216,28.2,0,0.416,0.936,0.3,6.30000000000001,0,0.03238,10.922,16.662,2.2056,-206.24,119.18,69.9000000000001,150.47,12,12.448,0.04163,138.54,0,0,0,0,3.23899999999999,0,0,8.61000000000001,36.945,2.55,8.10599999999999,0.9,0.9,2.40000000000001,0,0.10874,0.1302,1.9166,0.22911,5.67400000000001,0,0,1.7746,0,141.3,12.375,14.819,9.59999999999999,13.485,16.875,35.85,31.6,0,33.225,8.90000000000001,0.943999999999999,0.184,121.49,19.27,108.86,30.6000000000001,8.65800000000002,16.17,16.17,5.25,0.0787
2024-09-19 18:00,0,10.262,16.49,0,0.32,4.482,3.81060000000001,105.05,0.105,3.41,0.960000000000001,229.83,0.823999999999998,2.56,6.51599999999999,0.32,3.96799999999999,9.51599999999996,1.312,1.488,1.376,43.3599999999999,0.3,7.85599999999999,3.40799999999999,1.328,21,0,0.208,0.731999999999999,0.276,5.94,0,0,4.42399999999998,6.774,2.0123,-111.45,73.4599999999998,39.46,97.1900000000001,3.5,8.33100000000002,0.02335,221.31,0,0,0,0,1.801,0,0,6.15000000000001,21.375,2.04,5.334,0.1,0.1,1.31999999999999,0,0.06228,0.1202,1.2524,0.2557,4.982,0,0,1.1577,0,102.03,10.075,10.44,5.97499999999999,8.99000000000001,9.94999999999999,20.2,20.475,0,27.9999999999999,5.72,0.720000000000002,0.144,77.2399999999998,15.56,65.9400000000001,22,5.624,7.80500000000001,7.80500000000001,2.5,0.02715
2024-09-19 19:00,0,26.6,34.14,0,0.399999999999999,7.11600000000001,3.4092,173,0.300000000000001,6.38000000000002,1.62,358.46,2.04,5.224,14.388,0.608000000000001,8.176,23.82,3.008,3.04,2.784,91.1800000000001,0.564,16.688,6.01600000000001,1.712,42.564,0,0.383999999999999,1.524,0.36,6.42000000000002,0,0,9.58600000000001,11.065,1.72839999999999,-189.33,126.18,56.78,164.96,11.5,13.866,0.03803,316.56,0,0,0,0,3.63800000000001,0,0,10.29,50.67,2.73,9.15600000000001,0.100000000000001,0.100000000000001,2.8,0,0.07947,0.32219,1.8512,0.33863,7.31100000000001,0,0,1.57,0,132.17,14.9,39.846,11.45,13.543,10.675,24.775,32.85,0,35.35,11.66,0.960000000000001,0.232,145.7,33.16,142.43,35.2,12.802,17.01,17.01,7.5,0.06626
2024-09-19 20:00,0,19.824,29.67,0,0.880000000000003,7.91399999999999,5.2047,169.38,0.239999999999999,6.5,1.82,303.5,1.544,4.06399999999999,11.424,0.560000000000001,6.944,17.736,2.448,2.496,2.288,79.1400000000001,0.516,12.944,4.864,1.232,30.936,0,0.208,1.056,0.288,7.97999999999996,0,0.096060000000001,8.59799999999999,11.455,1.98200000000001,-183.53,114.63,53.5799999999999,148.96,11.5,12.72,0.03977,355.17,0,0,0,0,3.405,0,0,9.96000000000001,40.5,2.79,9.66,0.6,0.6,3.14,0,0.10628,0.078,2.217,0.4494,8.40600000000001,0,0,1.6917,0,126.58,13.875,13.108,8.97500000000002,12.818,10.65,18.225,25.275,0,28.4,9.64000000000002,0.879999999999999,0.192,128.34,33.2,128.45,39.3999999999999,8.65799999999999,13.475,13.475,7,0.21399
2024-09-19 21:00,0,18.424,24.74,0,1.2,6.90600000000001,4.767,167.05,0.222,6.00999999999999,1.5,298.44,1.872,3.88,10.314,0.607999999999999,7.34399999999999,17.604,2.33600000000001,2.32,2.624,78.06,0.48,13.168,4.928,1.296,30.264,0,0.208,1.08,0.287999999999999,7.20000000000005,0,0.733359999999999,8.29900000000001,11.661,1.69479999999999,-150,101.8,38.3099999999999,137.66,11,12.323,0.03456,396.03,0,0,0,0,2.985,0,0,8.34,34.02,1.8,8.65199999999999,0.5,0.5,2.54000000000001,0,0.28854,0.4626,2.4518,0.6561,7.60899999999998,0.084782,0,1.4981,0,80.04,12.425,11.194,7.84999999999999,9.13499999999999,11.65,13.975,16.975,0,23.7,8.90000000000001,1.104,0.176,118.93,28.46,132.27,38,11.026,13.86,13.86,7.5,0.1315
2024-09-19 22:00,0,21.602,25.5,0,0.879999999999999,10.155,4.97,166.25,0.228,5.88999999999999,1.68,307.42,1.816,4.096,10.512,0.800000000000001,9.15200000000002,20.316,2.30399999999999,2.304,2.688,75.5799999999999,0.612,15.392,5.952,1.6,29.58,0,0.288,1.356,0.528000000000001,10.32,0,0.027050000000001,9.72400000000002,16.438,2.4219,-197.07,119.01,42.3800000000001,157.75,10.5,14.348,0.03761,346.44,0,0,0,0,3.771,0,0,7.82999999999998,36.5400000000001,1.68,9.828,0.299999999999999,0.299999999999999,2.95999999999999,0,0.11172,0.22572,2.5214,0.340999999999999,8.12600000000001,0,0,1.4188,0,79.1799999999998,18.325,12.847,9.72499999999999,22.533,10.175,15.2,15.3249999999999,0,38.8,9.55999999999997,0.744,0.279999999999999,141.61,39.76,161.92,26.6000000000001,15.836,14.945,14.945,9.75,0.23723
2024-09-19 23:00,0,28.714,30.57,0,0.400000000000002,7.602,6.083,203.65,0.324,7.52000000000001,2.26,369.47,1.944,5.84,13.134,1.168,11.856,29.88,3.216,2.336,4.448,85.9100000000001,0.504,14.944,8.72,1.248,46.7159999999999,0,0.448,1.572,0.96,8.39999999999998,0,0.219309999999998,6.56199999999998,12.628,1.2375,-159.07,107.99,38.4200000000001,153.93,10.5,13.358,0.03604,435.09,0,0,0,0,3.53699999999999,0,0,11.28,41.7149999999999,2.88,10.794,0.700000000000001,0.700000000000001,2.98,0,0.06427,0.387519999999999,1.6873,0.45049,8.762,0.280432,0,1.3045,0,119.67,15.55,13.63,10.225,25.085,8.60000000000002,17.15,37.225,0,28.725,8.64000000000002,1.088,0.128,167.22,32.49,160.54,36.8,14.948,14.77,14.77,5.25,0.11739
2024-09-20 00:00,0,19.082,24.29,0,0.799999999999997,5.39399999999998,5.34,152.26,0.171,5.58000000000001,1.22000000000001,250.75,1.832,3.776,10.08,0.784000000000001,6.99199999999999,16.632,2.64,2.112,2.208,64.29,0.336,14.672,4.464,1.28,28.6320000000001,0,0.192,0.996000000000002,0.443999999999999,8.34000000000003,0,0,6.22,8.09199999999998,0.956499999999998,-126.97,82.1100000000001,36.05,122.68,6.5,10.736,0.03058,290.4,0,0,0,0,4.505,0,0,7.52999999999997,30.4200000000001,1.68,8.69399999999999,0.700000000000001,0.700000000000001,2.40000000000001,0,0.08592,0.183,2.0563,0.435510000000001,5.63,0,0,1.066,0,83.6300000000001,11.325,11.426,6.80000000000001,8.81599999999997,6.19999999999999,15.375,30.875,0,18.1750000000001,9.07999999999998,0.719999999999999,0.144,119.74,31.35,145.16,32.2,9.99000000000001,12.845,12.845,6.5,0.03466
2024-09-20 01:00,0,13.314,22.33,0,0.400000000000002,6.67800000000003,2.033,114.19,0.222,3.80999999999997,0.939999999999998,218.21,1.48,3.14400000000001,7.18199999999996,0.527999999999999,5.952,12.42,1.552,1.568,1.488,48.2000000000001,0.456,10.32,3.872,1.328,19.044,0,0.288,1.02,0.324000000000002,5.33999999999998,0,0.161000000000001,6.47800000000001,9.17400000000004,1.3671,-123.84,80.8000000000002,38.55,110.3,7.5,8.42099999999999,0.03033,138.33,0,0,0,0,3.38800000000001,0,0,7.11000000000001,26.505,1.26,7.56,0.5,0.5,2.28,0,0.08742,0.172370000000001,1.2857,0.43445,5.435,0,0,1.0539,0,94.6799999999998,10,9.80200000000002,7.27500000000001,8.38100000000003,8.89999999999998,22.5500000000001,21.7,0,19.925,7.06,0.744,0.176,101.36,21.1999999999999,86.98,22.8,7.25200000000001,9.10000000000002,9.10000000000002,6.75,0.09353
2024-09-20 02:00,0,14.644,23.43,0,0.48,4.851,3.13059,159.201,0.207,5.65,1.48,273.952,1.48,4.136,11.334,0.544,5.392,16.572,2.256,2.128,2.384,68.976,0.228,10.384,3.664,1.008,32.028,0,0.208,0.924,0.252,8.46,0,0.0749293,6.61532,9.14395,0.572613,-126.486,81.5549,43.1836,114.685,9.5,8.86267,0.03138,75.66,0,0,0,0,2.71962,0,0,8.19,23.13,1.53,7.392,0,0,2.16,0,0.137213,0.0953438,2.69706,0.416975,14.5731,0,0,1.60434,0,77.35,11.4,8.932,6.275,9.396,13.85,18.725,18.075,0,21.9,7.16,0.752,0.176,106.46,20.11,92.336,39.4,8.14,11.935,11.935,5.5,0.0456087
2024-09-20 03:00,0,17.206,33.17,0,0.48,5.406,3.61953,185.545,0.282,8.15,2.68,349.232,1.72,5.856,15.9,0.88,6.384,27.108,2.16,4,1.952,99.684,0.312,12.736,6.32,1.792,57.552,0,0.192,0.864,0.168,9.3,0,0.9691107,6.29868,7.19085,0.640867,-152.852,103.3211,57.3004,151.677,8,11.62073,0.03806,114.42,0,0,0,0,3.82338,0,0,12,26.37,3.36,8.148,0.4,0.4,2.58,0,0.120975,0.1046422,2.06583,0.353265,4.7223,0,0,1.92146,0,100.85,11.875,9.338,6.125,11.629,20.175,11.375,16.95,0,26.675,8.52,1.424,0.256,108.36,22.17,95.098,40.4,8.14,9.975,9.975,3.75,0.0301342
2024-09-20 04:00,0,18.438,48.2,0,1.52,8.745,4.89228,165.164,0.456,8.8,2.04,357.552,2.6,5.16,11.292,0.832,7.552,22.908,2.704,3.648,2.064,94.464,0.744,19.216,5.328,1.856,47.652,0,0.288,1.224,0.276,11.82,0,0.3354,9.5775,10.9227,2.73014,-246.354,159.508,95.089,207.395,22,16.1204,0.04571,168.06,0,0,0,0,6.8277,0,0,16.05,41.4,3.27,9.114,0.3,0.3,3.92,0,0.140835,0.37665,3.06509,0.60904,9.9992,0,0,2.0268,0,117.775,16.7,15.37,11.45,14.761,16.9,23.325,20.425,0,34.475,12.64,1.36,0.368,136.44,29.67,133.596,53,10.138,16.03,16.03,6,0.1033981
2024-09-20 05:00,0,18.998,37.72,0,1.84,7.14,5.8179,157.095,0.327,7.66,1.62,293.604,1.912,4.848,13.89,0.528,5.968,22.344,2.336,2.784,2.064,90.216,0.456,13.136,4.976,1.552,44.904,0,0.352,1.068,0.384,8.94000000000001,0,0.05511,8.4844,12.0972,2.33319,-249.554,139.139,108.312,177.347,8,13.6502,0.05448,172.56,0,0,0,0,6.603,0,0,12.6,36.27,2.43,8.148,0.7,0.7,3.26,0,0.105445,0.351016,2.50072,0.38702,8.5967,0.119436,0,2.07984,0,106.25,12.575,13.92,8.35,14.819,20.2,19.575,25.225,0,30.175,9.76,1.048,0.176,126.63,25.5,111.604,47.2,9.99,9.66,9.66,6.75,0.160928
2024-09-20 06:00,0,21.196,39.96,0,0.64,10.368,4.2811,181.623,0.405,7.99,2.58,378.01,2.024,7.216,19.812,0.896,9.568,29.172,2.304,4.144,2.8,122.34,0.54,14.848,7.232,1.824,59.7,0,0.592,1.56,0.66,9.84,0,0.87711,6.7171,16.4725,1.81301,-184.513,119.409,66.418,173.088,18,15.0561,0.06137,272.49,0,0,0,0,5.8245,0,0,15.33,43.335,3.51,10.458,0.6,0.6,3.58,0,0.095937,0.222428,1.9308,0.52253,9.1915,0.047879,0,1.94858,0,145.7,17.65,15.457,13.15,18.212,23.925,30.875,36.15,0,43.45,12.16,1.056,0.208,173.52,32.66,141.712,82.2,14.652,10.745,10.745,9,0.071172
2024-09-20 07:00,0,18.606,30.21,0,0.48,5.502,6.564,145.754,0.234,6.31,1.66,272.18,1.352,3.776,7.926,0.272,5.248,15.636,1.888,2.464,1.84,62.796,0.3,11.808,3.744,2.24,32.448,0,0.432,0.924,0.444,8.28,0,0.0142,8.3904,7.5116,1.08081,-142.491,91.857,57.747,120.43,15,9.79799999999999,0.03296,144.69,0,0,0,0,3.8277,0,0,10.56,32.445,2.61,8.106,1.8,1.8,2.34,0,0.066673,0.21247,2.4078,0.36087,8.3635,0.119384,0,1.61348,0,108,11.65,10.73,8.825,11.513,11.6,24.9,25.225,0,28.15,9.18,0.752000000000001,0.184,98.71,19.95,98.843,45.6,8.658,9.83500000000001,9.83500000000001,7,0.058919
2024-09-20 08:00,0,27.972,42.55,0,0.88,8.112,6.0307,189.078,0.306,8.88,1.82,340.73,2.104,4.368,10.032,0.752,7.36,18.408,2.032,2.368,2.704,75.372,0.42,16.24,5.072,1.728,32.508,0,0.336,1.38,0.528,13.74,0,0.9505,14.4995,12.3373,4.14997,-246.13,138.436,130.096,188.498,20,13.1296,0.04218,161.49,0,0,0,0,5.284,0,0,15.39,57.87,4.44,16.674,0.5,0.5,10.64,0,0.140579,0.25572,3.4873,0.63132,9.5314,0,0,2.4229,0,150.55,14.475,15.167,12.175,15.892,20.45,37.95,33.225,0,33.65,11.56,1.336,0.336,133.14,29.45,150.47,60.8,14.06,20.93,20.93,10.75,0.14591
2024-09-20 09:00,0,14.7,38.61,0,1.44,7.182,6.9146,170.86,0.348,11.02,2.76,244.58,2.424,5.112,12.21,0.608000000000001,6.288,16.164,2.128,2.24,2.112,69.8040000000001,0.252,17.792,4.592,1.568,27.756,0,0.32,0.888000000000001,0.288,20.46,0,2.12905,24.1025,14.1561,7.4102,-378.12,155.63,192.732,200.96,22.5,14.1723,0.06121,121.8,0,0,0,0,6.2386,0,0,17.76,55.17,3.54,14.154,1.1,1.1,14.82,0,0.253923,0.34972,4.3268,0.35252,10.2314,0,0,2.4347,0,157.875,13.35,14.007,10.425,16.385,18.55,29,26.95,0,30.825,10.68,1.176,0.176,125.6,25.88,120.308,72.2,11.618,15.68,15.68,10,0.262949
2024-09-20 10:00,0,17.01,27.34,0,1.12,4.953,6.3384,130.1,0.222,8.07000000000001,1.5,166.19,1.392,3.472,7.182,0.335999999999999,4.01600000000001,10.14,1.36,1.232,2.688,44.448,0.204,10.08,3.392,1.008,17.028,0,0.224,0.827999999999999,0.228,15,0,0.94941,14.0037,8.4247,2.2439,-208.86,83.405,117.866,117.92,11,7.33,0.05474,100.74,0,0,0,0,4.156,0,0,11.73,34.11,3.39,9.03,0.1,0.1,10.96,0,0.10712,0.13535,2.8322,0.29892,6.6746,0.097253,0,1.8871,0,116.87,7.8,8.09099999999999,5.175,12.267,13.375,20.925,19.2,0,15.825,8.52000000000001,0.776,0.112,89.11,17.02,63.2430000000001,49.8,13.542,7.175,7.175,9.5,0.080049
2024-09-20 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011999999999944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 13:00,0,29.82,38.39,0,0.319999999999998,7.563,6.9711,165.52,0.261,8.34999999999999,2.04,289.97,2.288,5.064,10.08,0.512,5.504,16.824,2.176,2.368,2.4,69.024,0.264,16.176,5.36,1.008,35.904,0,0.32,0.888,0.3,10.14,0,0.14517,10.1729,10.3871,1.6137,-190.26,103.84,60.977,135.8,10.5,11.401,0.05889,176.97,0,0,0,0,6.02520000000001,0,0,14.58,46.8,3.06,11.298,0.4,0.4,23.1,0,0.14014,0.18443,2.6562,1.29235,8.21039999999999,0.12371,0,1.9294,0,138.28,12.875,12.876,11.775,15.167,17.525,17.55,39.65,0,32.075,12.04,1.12,0.16,125.78,31.05,79.31,48,14.134,11.55,11.55,6.25,0.148002
2024-09-20 14:00,0,33.768,46.1,0,1.04,7.176,8.3987,192.14,0.228,9.22,2.22,369.06,2.488,5.40799999999999,10.158,0.8,7.792,20.148,2.272,2.432,2.672,83.0880000000001,0.336,20.56,6.448,2.192,42.456,0,0.448,1.128,0.24,11.88,0,0.360779999999999,9.54000000000001,11.379,2.3861,-226.62,129.12,75.389,171.6,12,13.744,0.04717,124.14,0,0,0,0,8.5444,0,0,15.03,55.71,3.63,14.07,1.1,1.1,29.8,0,0.24081,0.57456,2.8769,0.469720000000001,7.7225,0.094249,0,2.0718,0,154.55,15.15,16.849,11,17.226,21.575,25.325,42.375,0,35.625,15.84,1.28,0.192,134.08,32.79,125.66,55.4,12.654,14.665,14.665,9.5,0.09576
2024-09-20 15:00,0,24.528,46.19,0,1.36,7.182,8.35599999999999,208.95,0.438,11.72,2.26,410.51,3.288,6.08000000000001,11.118,0.96,8.976,21.672,3.264,3.744,3.472,91.4639999999999,0.36,25.952,6.56,2.352,45.876,0,0.464,1.224,0.288,13.86,0,2.16002,14.378,12.799,3.2744,-283.53,167.31,84.41,221.41,13,16.42,0.04368,139.77,0,0,0,0,6.67440000000001,0,0,16.17,56.835,4.16999999999999,16.422,0.7,0.7,20.92,0,0.12009,0.2974,3.2534,0.52636,10.5404,0.023563,0,2.3677,0,180,18.85,19.691,13.7,19.024,17.1,32.95,40.5,0,43.025,18.8,1.304,0.376,159.71,39.93,204.32,76.8,11.84,20.825,20.825,16,0.14939
2024-09-20 16:00,0,30.464,40.84,0,0.800000000000001,8.898,7.31110000000001,192.16,0.321,9.24000000000001,1.98,358.57,2.264,5.296,11.31,0.720000000000001,7.98399999999999,18.84,2.736,2.992,2.944,83.842,0.48,20.464,6.816,2.448,38.8919999999999,0,0.448,1.092,0.432,12.24,0,0.26881,16.156,15.536,3.317,-270.97,159.82,89.6100000000001,201.48,21.5,13.787,0.04535,141.99,0,0,0,0,5.941,0,0,13.95,54.18,3.66,16.044,0.4,0.4,33.62,0,0.15837,0.34841,3.5443,0.36645,9.50700000000001,0.109672,0,2.1825,0,160.67,17.925,17.719,11.95,15.428,13.725,27.875,28.85,0,37.3,14.42,1.312,0.344,148.07,31.2,167.74,66.4000000000001,15.836,14.875,14.875,9.5,0.12904
2024-09-20 17:00,0,24.332,30.81,0,0.4,27.216,6.6227,161.58,0.168,6.84999999999999,1.98,300.12,1.752,4.29599999999999,9.46799999999999,0.495999999999999,6.70400000000001,15.156,1.84,1.76000000000001,3.2,65.3199999999999,0.432,15.248,6.368,1.856,26.772,0,0.432,1.08,0.396,8.94,0,0.4095,11.989,62.656,2.6976,-238.92,154.6,72.3199999999999,186.55,13.5,12.543,0.0485,154.35,0,0,0,0,8.01419999999999,0,0,7.94999999999999,30.24,1.44,7.64400000000001,0.200000000000001,0.200000000000001,18.06,0,0.0692,0.10554,2.0685,0.35593,7.157,0,0,1.4184,0,137.93,15.3,12.615,6.625,13.195,10.775,15.2,26.375,0,25.25,7.85999999999999,0.712,0.192,143.58,21.76,121.79,30.4,9.91600000000003,7.245,7.245,4.75,0.10632
2024-09-20 18:00,0,16.604,29.79,0,1.12,18.243,5.03440000000001,149.37,0.246,7.06,2.14,275.29,2.152,5.05600000000001,9.18600000000001,0.608000000000001,7.2,14.412,2.192,1.616,4.048,53.6400000000001,0.432,19.408,6.384,1.792,21.996,0,0.304,1.116,0.335999999999999,10.56,0,0,14.499,38.31,3.7159,-251.15,143.53,90.22,181.99,6.5,11.305,0.05294,135.54,0,0,0,0,7.04230000000001,0,0,9.30000000000001,34.155,2.61,10.332,0.1,0.1,4.42000000000002,0,0.09538,0.11578,1.9713,0.16736,5.70800000000001,0,0,1.376,0,167.25,15.225,15.428,9.25,14.819,9.32500000000002,31.175,27.225,0,26.175,10.42,0.904000000000002,0.168,142.05,22.82,121.35,35.4,9.84199999999998,8.75,8.75,6,0.14334
2024-09-20 19:00,0,11.76,20.99,0,0.32,5.24099999999999,4.15719999999999,119.68,0.168,6.71000000000001,1.68,218.63,1.816,3.744,6.648,0.560000000000001,5.904,12.66,1.68,1.328,2.864,51,0.336,14.608,4.672,1.152,18.504,0,0.351999999999999,1.068,0.288,9.06,0,0.400700000000001,13.904,13.097,2.9403,-211.56,123.11,75.3699999999999,155.9,6.5,10.016,0.03056,196.32,0,0,0,0,3.15299999999999,0,0,7.77000000000001,28.845,1.8,9.95400000000001,0.199999999999999,0.199999999999999,2.22,0,0.17028,0.07914,2.2747,0.283530000000001,6.51899999999998,0,0,1.3181,0,93.3299999999999,11.675,12.615,5.94999999999999,9.19299999999998,5.92499999999998,18.925,13.15,0,21.75,7.46000000000001,0.847999999999999,0.144,103.76,19.64,108.83,31.8,7.10400000000001,10.57,10.57,4.5,0.35517
2024-09-20 20:00,0,29.134,33.7800000000001,0,1.2,6.333,7.18170000000001,183.47,0.246,7.84999999999999,1.92,319.309999999999,1.768,4.72,11.598,0.719999999999999,8.112,17.688,2.4,3.024,2.608,81.6600000000001,0.372,16.352,5.408,2.176,34.776,0,0.448,1.536,0.336,9.53999999999999,0,0.226900000000001,11.526,12.833,2.3716,-212.49,131.48,61.1300000000001,172.54,15,14.012,0.03718,180.63,0,0,0,0,4.5873,0,0,10.65,41.4449999999999,3.06,14.028,0.6,0.6,3.18000000000001,0,0.19374,0.34878,1.8752,0.69705,10.385,0,0,1.7188,0,101.37,13.25,14.268,10.225,14.645,9.00000000000003,18.65,18.3,0,27.7,10.2,1.072,0.352,139.14,28.9299999999999,144.66,44,11.544,18.13,18.13,6.5,0.10335
2024-09-20 21:00,0,27.622,39.9699999999999,0,0.560000000000001,7.68900000000002,7.474,203.95,0.231,9.19999999999999,2.04,309.570000000001,2.2,5.58399999999999,11.61,0.912000000000001,8.88,17.772,2.576,2.752,2.832,80,0.444,16.576,5.84,1.984,27.0840000000001,0,0.24,1.116,0.444,11.64,0,2.44,14.479,17.067,2.9592,-267.32,148.58,74.21,186.88,11.5,17.464,0.04489,104.64,0,0,0,0,6.0877,0,0,11.58,47.205,2.67,15.75,1.5,1.5,3.72,0,0.23049,0.27834,2.5049,0.7788,11.576,0,0,2.2803,0,108.8,13.125,15.37,9.75,12.905,8.22499999999997,19,19.575,0,25.1750000000001,11.34,1.136,0.336,156.31,33.56,159.32,49.8000000000001,15.096,18.655,18.655,6,0.22493
2024-09-20 22:00,0,28.168,36.8000000000001,0,0.48,9.321,5.791,197.28,0.311999999999999,8.49000000000001,2.04,348.669999999999,2.224,5.872,12.672,0.976000000000001,8.12800000000001,20.364,2.576,3.12,3.76,89.6299999999999,0.48,18.32,6.8,1.616,33.0359999999999,0,0.335999999999999,1.356,0.359999999999999,11.16,0,0,11.544,14.215,2.1234,-206.07,134.33,62.01,186.33,13.5,14.467,0.05387,126.96,0,0,0,0,4.39400000000001,0,0,12.18,47.295,3.21,13.314,0.4,0.4,3.25999999999999,0,0.11253,0.14207,2.4459,0.530799999999999,9.74199999999999,0,0,1.7713,0,144.48,16.4,16.82,10.275,13.166,13.3,17.75,28.75,0,33.55,12.58,1.224,0.287999999999999,159.18,30.16,144.13,47.8,16.354,12.845,12.845,5.75,0.12762
